Distance (m),Elevation (m)
2943.5037072836726,83.61518859863281
2958.6764068057537,83.8600845336914
2973.8491063278343,84.12635803222656
2989.021805849915,84.35359954833984
3004.194505371996,84.4822998046875
3019.3672048940766,84.87969970703125
3034.5399044161572,85.02920532226562
3049.7126039382383,85.36782836914062
3064.885303460319,85.5360336303711
3080.0580029824,85.39421844482422
3095.2307025044806,85.09830474853516
3110.4034020265613,84.74327850341797
3125.5761015486423,84.45259094238281
3140.748801070723,84.55625915527344
3155.9215005928036,84.64730072021484
3171.0942001148846,84.76273345947266
3186.2668996369653,84.7887954711914
3201.439599159046,84.84432983398438
3216.612298681127,84.90170288085938
3231.7849982032076,85.0173568725586
3246.9576977252887,85.17271423339844
3262.1303972473693,85.25348663330078
3277.30309676945,85.2509994506836
3292.475796291531,85.19235229492188
3307.6484958136116,85.21900177001953
3322.821195335692,85.25495910644531
3337.9938948577733,85.22647857666016
3353.166594379854,85.12381744384766
3368.339293901935,84.90718078613281
3383.5119934240156,84.93841552734375
3398.684692946096,85.02299499511719
3413.8573924681773,85.0774154663086
3429.030091990258,85.14407348632812
3444.2027915123385,85.26559448242188
3459.3754910344196,85.3679428100586
3474.5481905565002,85.40858459472656
3489.720890078581,85.5045166015625
3504.893589600662,85.45240020751953
3520.0662891227425,85.55921173095703
3535.2389886448236,85.55624389648438
3550.4116881669042,85.79005432128906
3565.584387688985,86.05460357666016
3580.757087211066,86.1854248046875
3595.9297867331466,86.08253479003906
3611.102486255227,85.9036636352539
3626.2751857773083,85.79197692871094
3641.447885299389,85.69923400878906
3656.6205848214695,85.58399963378906
3671.7932843435506,85.56149291992188
3686.965983865631,85.5169448852539
3702.1386833877123,85.48184204101562
3717.311382909793,85.44650268554688
3732.4840824318735,85.38713073730469
3747.6567819539546,85.30542755126953
3762.829481476035,85.364990234375
3778.002180998116,85.40558624267578
3793.174880520197,85.55673217773438
3808.3475800422775,85.35212707519531
3823.5202795643586,85.39483642578125
3838.692979086439,85.44225311279297
3853.86567860852,85.29679107666016
3869.038378130601,85.24568939208984
3884.2110776526815,85.35171508789062
3899.383777174762,85.32707977294922
3914.556476696843,85.12530517578125
3929.729176218924,84.8968734741211
3944.9018757410045,85.06816101074219
3960.0745752630855,85.1321029663086
3975.247274785166,85.12399291992188
3990.4199743072472,85.12000274658203
4005.592673829328,85.20052337646484
4020.7653733514085,85.32585144042969
4035.9380728734895,85.151123046875
4051.11077239557,84.89134979248047
4066.283471917651,84.86139678955078
4081.456171439732,84.84754943847656
4096.628870961813,84.79776000976562
4111.801570483894,84.75486755371094
4126.974270005974,85.1042251586914
4142.146969528055,85.19088745117188
4157.319669050135,85.14762878417969
4172.492368572216,85.02142333984375
4187.665068094298,85.05960845947266
4202.837767616378,84.80548095703125
4218.010467138459,84.39452362060547
4233.183166660539,84.48653411865234
4248.35586618262,84.65007781982422
4263.528565704702,84.76793670654297
4278.701265226782,84.72933197021484
4293.873964748863,84.72063446044922
4309.046664270943,84.71269989013672
4324.219363793024,84.71285247802734
4339.392063315106,84.8951416015625
4354.564762837186,84.93763732910156
4369.737462359267,84.88360595703125
4384.910161881347,84.25762939453125
4400.082861403428,82.78083801269531
4415.255560925509,82.8560562133789
4430.42826044759,84.70357513427734
4445.600959969671,85.30254364013672
4460.7736594917515,85.42079162597656
4475.946359013832,85.36748504638672
4491.119058535913,85.35430145263672
4506.291758057994,85.36261749267578
4521.464457580075,85.37100982666016
4536.6371571021555,85.38668823242188
4551.809856624236,85.42391967773438
4566.982556146317,85.59160614013672
4582.155255668397,86.02033996582031
4597.327955190479,85.9150619506836
4612.5006547125595,85.70964813232422
4627.67335423464,85.49532318115234
4642.846053756721,85.26289367675781
4658.018753278801,84.92997741699219
4673.191452800883,84.85938262939453
4688.3641523229635,85.10607147216797
4703.536851845044,85.28313446044922
4718.709551367125,85.42963409423828
4733.882250889205,85.54908752441406
4749.054950411286,85.71527862548828
4764.2276499333675,85.8816909790039
4779.400349455448,86.05953216552734
4794.573048977529,86.1335678100586
4809.745748499609,85.98273468017578
4824.91844802169,85.8584213256836
4840.0911475437715,86.07128143310547
4855.263847065852,86.07051086425781
4870.436546587933,85.99703216552734
4885.609246110013,85.98735046386719
4900.781945632094,86.19735717773438
4915.954645154175,86.22119140625
4931.127344676256,86.27742004394531
4946.300044198337,86.28822326660156
4961.472743720417,86.11824798583984
4976.645443242498,85.99462890625
4991.818142764579,85.91848754882812
5006.99084228666,85.91739654541016
5022.163541808741,85.79981231689453
5037.336241330821,85.64956665039062
5052.508940852902,85.49083709716797
5067.681640374983,85.55619812011719
5082.854339897064,85.61469268798828
5098.027039419145,85.60546112060547
5113.199738941225,84.77120208740234
5128.372438463306,86.38937377929688
5143.545137985387,86.43750762939453
5158.717837507467,86.569580078125
5173.890537029549,86.65125274658203
5189.063236551629,86.56719207763672
5204.23593607371,86.51692199707031
5219.408635595791,86.58575439453125
5234.581335117871,86.7442398071289
5249.754034639953,86.89387512207031
5264.926734162033,87.03905487060547
5280.099433684114,87.07453918457031
5295.272133206195,87.13900756835938
5310.444832728275,87.32490539550781
5325.617532250356,87.49152374267578
5340.790231772437,87.60802459716797
5355.962931294518,87.56814575195312
5371.135630816599,87.61072540283203
5386.308330338679,87.56167602539062
5401.48102986076,87.56959533691406
5416.653729382841,87.4416275024414
5431.826428904922,87.25045776367188
5446.999128427003,87.178955078125
5462.171827949083,87.14859771728516
5477.344527471164,87.03399658203125
5492.517226993245,86.97367095947266
5507.689926515326,87.00018310546875
5522.862626037407,86.95105743408203
5538.035325559487,86.74707794189453
5553.208025081568,86.92259979248047
5568.380724603649,87.11622619628906
5583.55342412573,87.19454956054688
5598.726123647811,87.2876968383789
5613.898823169891,87.23342895507812
5629.071522691972,87.3272933959961
5644.244222214053,87.36331939697266
5659.416921736133,87.48555755615234
5674.589621258215,87.67365264892578
5689.762320780295,87.95875549316406
5704.935020302376,88.27670288085938
5720.107719824457,88.60256958007812
5735.280419346537,89.00942993164062
5750.453118868619,89.34335327148438
5765.625818390699,89.8715591430664
5780.79851791278,90.14339447021484
5795.971217434861,90.62257385253906
5811.143916956941,91.0426254272461
5826.316616479022,91.56684875488281
5841.489316001103,92.78255462646484
5856.662015523184,93.60604858398438
5871.834715045265,94.22386932373047
5887.007414567345,94.8679428100586
5902.180114089426,95.50675964355469
5917.352813611507,96.69579315185547
5932.525513133588,97.47294616699219
5947.698212655669,99.47145080566406
5962.870912177749,99.64957427978516
5978.04361169983,100.4761352539062
5993.216311221911,101.4861679077148
6008.389010743992,102.9848175048828
6023.561710266073,103.9668960571289
6038.734409788153,104.6867904663086
6053.907109310234,105.5727081298828
6069.0798088323145,106.5025482177734
6084.252508354396,107.3805160522461
6099.425207876477,107.9303665161133
6114.597907398557,108.0079193115234
6129.770606920638,108.2779083251953
6144.9433064427185,108.4288177490234
6160.1160059648,108.4831695556641
6175.288705486881,108.4839706420898
6190.461405008961,108.5450592041016
6205.634104531042,108.6770935058594
6220.8068040531225,108.8809051513672
6235.979503575203,109.0878829956055
6251.152203097285,109.3392105102539
6266.324902619365,109.5366744995117
6281.497602141446,109.5341720581055
6296.6703016635265,109.523307800293
6311.843001185607,109.6093444824219
6327.015700707689,109.7533493041992
6342.188400229769,109.8787384033203
6357.36109975185,110.0376281738281
6372.5337992739305,110.0018997192383
6387.706498796011,109.8889083862305
6402.879198318092,109.9590377807617
6418.051897840173,109.9833068847656
6433.224597362254,110.0363998413086
6448.3972968843345,110.2955093383789
6463.569996406415,110.5173492431641
6478.742695928496,110.7025299072266
6493.915395450577,110.731819152832
6509.088094972658,110.7766494750977
6524.260794494739,110.8291320800781
6539.433494016819,110.895751953125
6554.6061935389,111.0271377563477
6569.77889306098,111.1012496948242
6584.951592583062,111.1063995361328
6600.124292105143,111.1155319213867
6615.296991627223,111.3672714233398
6630.469691149304,111.6965484619141
6645.642390671384,111.6904754638672
6660.815090193466,111.6919403076172
6675.987789715547,111.6858978271484
6691.160489237627,111.6431732177734
6706.333188759708,111.5921096801758
6721.505888281788,111.5633544921875
6736.67858780387,111.867561340332
6751.851287325951,108.6733322143555
6767.023986848031,105.5093078613281
6782.196686370112,105.6424407958984
6797.369385892192,105.7542037963867
6812.542085414273,105.9792938232422
6827.714784936355,109.3714065551758
6842.887484458435,111.9786682128906
6858.060183980516,112.1007843017578
6873.232883502596,111.9505233764648
6888.405583024677,111.875
6903.578282546759,111.7271499633789
6918.750982068839,111.6075439453125
6933.92368159092,111.4458847045898
6949.0963811130005,111.4788131713867
6964.269080635081,111.5710144042969
6979.441780157162,111.622673034668
6994.614479679243,111.6336288452148
7009.787179201324,111.6886978149414
7024.9598787234045,111.7280426025391
7040.132578245485,111.6151123046875
7055.305277767566,111.4957962036133
7070.477977289647,111.5155792236328
7085.650676811728,111.6424560546875
7100.8233763338085,111.7457656860352
7115.996075855889,111.4763107299805
7131.16877537797,111.149528503418
7146.34147490005,111.073127746582
7161.514174422132,111.0319595336914
7176.6868739442125,110.9322967529297
7191.859573466293,110.8830642700195
7207.032272988374,110.760856628418
7222.204972510454,110.6395034790039
7237.377672032536,110.6298370361328
7252.5503715546165,110.6340255737305
7267.723071076697,110.5899963378906
7282.895770598778,110.5899963378906
7298.068470120858,110.5899963378906
7313.241169642939,110.5641632080078
7328.4138691650205,110.5024032592773
7343.586568687101,110.3668823242188
7358.759268209182,110.1151351928711
7373.931967731262,109.9728546142578
7389.104667253343,109.8416900634766
7404.2773667754245,109.7842559814453
7419.450066297505,109.6505279541016
7434.622765819586,109.624267578125
7449.795465341666,109.6573715209961
7464.968164863747,109.5742034912109
7480.1408643858285,109.5643844604492
7495.313563907909,109.4828872680664
7510.48626342999,109.4758377075195
7525.65896295207,109.2958450317383
7540.831662474151,109.0421371459961
7556.004361996232,108.9127197265625
7571.177061518313,108.8711318969727
7586.349761040394,108.8471298217773
7601.522460562474,108.816047668457
7616.695160084555,108.9000854492188
7631.867859606636,109.0871887207031
7647.040559128717,108.8097076416016
7662.213258650798,108.4690475463867
7677.385958172878,108.4700012207031
7692.558657694959,108.4669799804688
7707.73135721704,108.4385681152344
7722.90405673912,108.3591537475586
7738.076756261202,108.3508987426758
7753.249455783282,108.3949508666992
